100,-5,20,20,25,10,10,20,20,30,30,30
178.382965109962,112.976428598939,17.0862644084148,18.175821630749,19.544063360154,10.1966103235591,8.43048252534258,16.1501235509158,21.0938953027965,27.8654668269348,27.0476615609073,29.5052851274274
375.491167687341,101.357243650234,12.9351557842107,17.5170596716531,20.9875135766502,10.3177338910093,11.4246245317311,5.60805238005927,15.2762607592306,22.311085277744,27.5100296552324,23.7483385022282
599.969854377515,92.3324712662997,13.3520466255644,12.4651927566889,19.7506454338848,9.53416516780672,9.75795833552962,2.79622304907681,14.5468296622893,18.9654385727242,28.5959736228312,22.411467433955
782.942248993989,83.5465634668176,7.73586021755185,8.69392939425467,22.075489593463,10.045493538312,5.83875382943486,-5.18337046564361,5.70869287338726,15.4031601949364,25.2530501125344,23.8011040617533
1114.94731676577,70.4918348438565,21.1907661582769,-21.039259052406,23.6946817437638,5.77461204940888,1.74277530650632,34.9839479960818,9.94926214608099,33.4153726553337,24.5404731181438,32.0593782874177
1141.89742032421,64.2979737060636,20.9458215264683,-16.6947218552013,23.0617165091083,5.63325178636521,7.84999109239014,31.5987557539458,5.66689582269842,30.5246478402608,22.4667800854349,29.5142399194671
1171.7920098612,62.6396700148096,13.3273054167523,-12.2047265643722,22.5955044562138,6.06266918402433,9.00552185867671,24.4502029453519,2.7823839740768,22.9857051923071,20.349013888438,26.8997941361659
1209.0404412301,56.932177602225,14.4802144626271,-4.39940273175292,21.1999976379929,4.92050207553735,11.3875193584763,22.2207839374905,1.55518809960942,20.4498290587587,17.836669444,24.3406395647057
1279.62202537447,51.8299504050818,15.6215202577785,-5.36306080691114,21.4848665474632,5.91123188638153,12.2575215163365,12.8476185229181,-4.27956953721714,18.6616035621958,15.744726295238,22.466587005039
1320.16537302465,47.4868104314177,16.7913386757475,1.2821222555796,19.5506306127602,4.89365306721948,13.9156111768261,10.963156624625,-5.25066581591251,18.1516935519025,13.2492275392623,19.5888403630447
1412.72520679968,39.9406751887336,18.0463369606955,2.68365115987544,19.2552957864115,4.74675905344686,18.1967319191658,7.25476651710693,-7.00457564230856,19.8203354569543,5.78428080662683,15.9375789771977
